,school,date,txt_file,links,text,matching_links,matching_text
505,UCF,2011-06-23,journal_data/txt/UCF/2011_06_23.txt,['https://knightnews.com/2011/06/presidential-candidate-huntsman-opens-up-hq-in-orlando/'],"['Presidential hopeful Governor Jon Huntsman has officially opened up his campaign headquarters in the heart of downtown Orlando, about 15 miles from the UCF campus.  The Governor opened up his brief remarks by saying that his campaign is making history by being the first campaign to, “have its headquarters in Florida.”  \nThe Governor turned Ambassador turned Presidential Candidate is vowing to campaign a clean campaign, telling his staff that “jobs and the economy are driving this campaign,” and that “civility means something.”  \nAs his campaign gets underway, having announced formally on Tuesday, he is courting the young people around the country to join his campaign.  He wants the young voters to understand that our main priority should be “debt and spending.” He pointed out that right now we are inheriting a $14.4 trillion debt, and it certain to continue to increase if we don’t get someone in the White House with his level of experience.\nThe Governor doesn’t only have experience as the head of the state, but also, as the former Ambassador to China.  After President Obama took office, he nominated Huntsman for the position due to his experience in the region, and the fact that he is also fluent in Mandarin Chinese.  \nAlthough Huntsman has mostly been touting his economic experiences as Governor of Utah, he clearly has experience in areas of foreign policy, which sets him apart from most of his other colleagues running for President.  He will be able to use his relationship and prior experience with China to bolster his case for President.  The Governor also served as Deputy Trade Representative under George W. Bush.\nWhen asked about how he plans to utilize the nation’s second largest University, he pointed out that they have a lot of young people already signed on to his campaign.  Analysts believe that Huntsman picked up a good portion of the young vote, when Governor Mitch Daniels of Indiana decided not to seek the Presidency.\nThe Governor has announced that he will skip the Ames Iowa Straw Poll in August, which means that he will be setting his sights on New Hampshire as the first in the nation primary.  He pointed out that his campaign will take him from the Granite State, on to South Carolina and then Florida.  He hopes those states will help propel to a head-to-head battle against his former boss, and current President.  He has a tough battle in front of him; however, the Governor, and his family, seem like they are up to the task.\nStay tuned to KnightNews.com for all news related to the 2012 Presidential Campaign. ']",['https://knightnews.com/2011/06/presidential-candidate-huntsman-opens-up-hq-in-orlando/'],"['Presidential hopeful Governor Jon Huntsman has officially opened up his campaign headquarters in the heart of downtown Orlando, about 15 miles from the UCF campus.  The Governor opened up his brief remarks by saying that his campaign is making history by being the first campaign to, “have its headquarters in Florida.”  \nThe Governor turned Ambassador turned Presidential Candidate is vowing to campaign a clean campaign, telling his staff that “jobs and the economy are driving this campaign,” and that “civility means something.”  \nAs his campaign gets underway, having announced formally on Tuesday, he is courting the young people around the country to join his campaign.  He wants the young voters to understand that our main priority should be “debt and spending.” He pointed out that right now we are inheriting a $14.4 trillion debt, and it certain to continue to increase if we don’t get someone in the White House with his level of experience.\nThe Governor doesn’t only have experience as the head of the state, but also, as the former Ambassador to China.  After President Obama took office, he nominated Huntsman for the position due to his experience in the region, and the fact that he is also fluent in Mandarin Chinese.  \nAlthough Huntsman has mostly been touting his economic experiences as Governor of Utah, he clearly has experience in areas of foreign policy, which sets him apart from most of his other colleagues running for President.  He will be able to use his relationship and prior experience with China to bolster his case for President.  The Governor also served as Deputy Trade Representative under George W. Bush.\nWhen asked about how he plans to utilize the nation’s second largest University, he pointed out that they have a lot of young people already signed on to his campaign.  Analysts believe that Huntsman picked up a good portion of the young vote, when Governor Mitch Daniels of Indiana decided not to seek the Presidency.\nThe Governor has announced that he will skip the Ames Iowa Straw Poll in August, which means that he will be setting his sights on New Hampshire as the first in the nation primary.  He pointed out that his campaign will take him from the Granite State, on to South Carolina and then Florida.  He hopes those states will help propel to a head-to-head battle against his former boss, and current President.  He has a tough battle in front of him; however, the Governor, and his family, seem like they are up to the task.\nStay tuned to KnightNews.com for all news related to the 2012 Presidential Campaign. ']"
653,UCF,2012-02-07,journal_data/txt/UCF/2012_02_07.txt,['https://knightnews.com/2012/02/vp-joe-biden-visits-tallahassee-fsu/'],"['KnightNews.com received the following pool report from the White House press office, filed by a pool reporter working for the Tallahassee Democrat: \nThe vice president left the FSU practice gym at 2:20 p.m. for the six-minute drive to the Challenger Learning Center. He passed the small “Occupy Tallahassee” encampment and three demonstrators stood on the sidewalk of Madison street, waving, as one made a cellphone video of the motorcade.\n   Gatekeepers at the Challenger Center, an IMAX theater and exhibit hall with a space theme, said 300 supporters attended the fund-raising event. One of them was Barry Richard, the attorney who argued President Bush’s case successfully in Bush v. Gore in 2000. Richard a former Democratic state representative from Miami, is an attorney practicing in Tallahassee and his wife, Allison, arranged the Challenger event.\n   “I think they’re going to get re-elected,” Richard said outside, before the vice president spoke. “He’s been an exceptional president, probably the best in my lifetime. I think people have a comfort level with the guy.”\n   Florida Democratic Party Chairman Rod Smith of Alachua revved up the crowd, introducing Vice President Biden.\n   “People are excited about 2012 and I’ll tell you why they’re exicted about 2012, because we’ve got an administration that’s proven it knows what it’s doing, they know how to do it and we’re going to re-elect this administration, this president and this vice president.\n   “I’m going to cut the evening very short for everybody. I promise you, if you watch Florida you’re going to know how the nation goes, very early, and Florida is going to vote Democratic in 2012.”\n   Smith summed up by repeating something he said Biden says, “The most important thing about this campaign: If you want to know in 2012 what we’ve got to say, it’s very simple – General Motors is hiring and Bin Laden is dead.”\n    The Vice President began by calling out for former US Rep. Allen Boyd, D-Monticello, who was defeated in 2010 after switching his vote and supporting national health care. Boyd was not there or did not respond in the tightly packed crowd. Biden also thanked Allison Richard and Rod Smith.\n   He repeated the stuff about unemployment when he and Obama took office. Citing Smith’s introduction, he said, “Osama Bin Laden is dead and General Motors is alive. It’s a metaphor, it’s a metaphor for our foreign policy and our domestic economic policy”\n   He said the American people don’t mind sacrifice to restore “the middle class promise” of a job, homeownership and sending kids to college.\n   “But I’ll tell you what Americans don’t like in my neighborhood, where I came from, and I suspect in yours, they don’t like being taken for suckers. They don’t like being taken for suckers,” he said, drawing laughter and applause. “They’ve been asked to give and give and give. They’ve been asked to keep their wages stagnant, they’ve been asked to cut back on a whole bunch of things and they’ve done it.\n  “They look around and they think there’s a big chunk of society out there that isn’t in on the game.”\n   Speaking of “simple basic fairness,” Biden said “I think the American people are tired of being tired.”\n   “They’re tired of diminished horizons,” he said, adding that he and Obama recently met with CEOs and other top execs from Seimen’s, DuPont, Ford, Masterlock, and other “major, major companies.”  He said the business trend is that “millions and millions of jobs will be coming back home from abroad.” Biden said American companies realize that “the safe bet” for protecting intellectual property and other business advantages is to manufacture in the US.\n   He said economic productivity had “been a race to the bottom” under Republican administrations, with companies trying to find cheap labor overseas. He said the chairman of Ford told him the automaker is investing over $16 billion in plant and equipment, creating over 12,000 jobs in the US. He said Masterlock moved to Mexico and China and is now returning to Milwaukee.\n   “Mitt Romney says the best way to deal with foreclosures is to let everything hit the bottom.” (The crowd muttered loudly) “No, no, no, no – by the way, from purely a dollars and cents standpoint, he could get ready to argue that, that’s right out of the business school manual. But guess what? We’re not reorganizing and purchasing companies, we’re trying to rebuild a country.”\n   He said the GOP candidates are showing true colors in debates and that the DNC ought to sponsor 19 more so the voters can see them.\n   “For the first time, the Republicans are not – as we say, to use a football metaphor – they’re not hiding the ball. They’re saying exactly what they believe. For real – no, it’s good – it’s good because for the first time we can have an honest debate. These guys aren’t out there saying, ‘We’re compassionate conservatives, we want to fight to protect Medicare and Medicaid …’ They’re just being straight up, saying what they believe.”\n  “Mitt Romney and Newt Gingrich, I think they’re slightly different, and I mean this sincerely. I think it’s more about obstructionism for them. For them, their actions say what they really believe.”\nPoor people have no habit of working\n  “These are the same guys who are calling the president a ‘food stamp president’ – a thinly veiled, I don’t know what it is, but it’s inappropriate. It’s inappropriate.”\n   He estimated that Super PACs will spend $200 million to $800 million “to go after Barack.” He said the Democrats can’t compete with money but need volunteers, “to put the best ground game in the history of presidential politics back on the ground. We can’t match their multi-millionairs writing $2, $5, $10, $20 million checks, but we can match every dollar they put out there with somebody on the ground.”\n   He concluded by quoting Florida Gov. Lawton Chiles, a friend from their U.S. Senate days, who was governor 1991-98 (he died in Dec. 12, 1998), “I didn’t come here to stay, I came here to make a difference.”\n   “Ladies and gentlemen, we got a long road ahead. But here’s what I know – with your help, we’re going to stay four more years and we are going to make a difference.”\n   As the crowd applauded, Biden shouted his thanks and called out, “God bless you all, and may God protect our troops. Keep the faith. We’re gonna do this.”']",['https://knightnews.com/2012/02/vp-joe-biden-visits-tallahassee-fsu/'],"['KnightNews.com received the following pool report from the White House press office, filed by a pool reporter working for the Tallahassee Democrat: \nThe vice president left the FSU practice gym at 2:20 p.m. for the six-minute drive to the Challenger Learning Center. He passed the small “Occupy Tallahassee” encampment and three demonstrators stood on the sidewalk of Madison street, waving, as one made a cellphone video of the motorcade.\n   Gatekeepers at the Challenger Center, an IMAX theater and exhibit hall with a space theme, said 300 supporters attended the fund-raising event. One of them was Barry Richard, the attorney who argued President Bush’s case successfully in Bush v. Gore in 2000. Richard a former Democratic state representative from Miami, is an attorney practicing in Tallahassee and his wife, Allison, arranged the Challenger event.\n   “I think they’re going to get re-elected,” Richard said outside, before the vice president spoke. “He’s been an exceptional president, probably the best in my lifetime. I think people have a comfort level with the guy.”\n   Florida Democratic Party Chairman Rod Smith of Alachua revved up the crowd, introducing Vice President Biden.\n   “People are excited about 2012 and I’ll tell you why they’re exicted about 2012, because we’ve got an administration that’s proven it knows what it’s doing, they know how to do it and we’re going to re-elect this administration, this president and this vice president.\n   “I’m going to cut the evening very short for everybody. I promise you, if you watch Florida you’re going to know how the nation goes, very early, and Florida is going to vote Democratic in 2012.”\n   Smith summed up by repeating something he said Biden says, “The most important thing about this campaign: If you want to know in 2012 what we’ve got to say, it’s very simple – General Motors is hiring and Bin Laden is dead.”\n    The Vice President began by calling out for former US Rep. Allen Boyd, D-Monticello, who was defeated in 2010 after switching his vote and supporting national health care. Boyd was not there or did not respond in the tightly packed crowd. Biden also thanked Allison Richard and Rod Smith.\n   He repeated the stuff about unemployment when he and Obama took office. Citing Smith’s introduction, he said, “Osama Bin Laden is dead and General Motors is alive. It’s a metaphor, it’s a metaphor for our foreign policy and our domestic economic policy”\n   He said the American people don’t mind sacrifice to restore “the middle class promise” of a job, homeownership and sending kids to college.\n   “But I’ll tell you what Americans don’t like in my neighborhood, where I came from, and I suspect in yours, they don’t like being taken for suckers. They don’t like being taken for suckers,” he said, drawing laughter and applause. “They’ve been asked to give and give and give. They’ve been asked to keep their wages stagnant, they’ve been asked to cut back on a whole bunch of things and they’ve done it.\n  “They look around and they think there’s a big chunk of society out there that isn’t in on the game.”\n   Speaking of “simple basic fairness,” Biden said “I think the American people are tired of being tired.”\n   “They’re tired of diminished horizons,” he said, adding that he and Obama recently met with CEOs and other top execs from Seimen’s, DuPont, Ford, Masterlock, and other “major, major companies.”  He said the business trend is that “millions and millions of jobs will be coming back home from abroad.” Biden said American companies realize that “the safe bet” for protecting intellectual property and other business advantages is to manufacture in the US.\n   He said economic productivity had “been a race to the bottom” under Republican administrations, with companies trying to find cheap labor overseas. He said the chairman of Ford told him the automaker is investing over $16 billion in plant and equipment, creating over 12,000 jobs in the US. He said Masterlock moved to Mexico and China and is now returning to Milwaukee.\n   “Mitt Romney says the best way to deal with foreclosures is to let everything hit the bottom.” (The crowd muttered loudly) “No, no, no, no – by the way, from purely a dollars and cents standpoint, he could get ready to argue that, that’s right out of the business school manual. But guess what? We’re not reorganizing and purchasing companies, we’re trying to rebuild a country.”\n   He said the GOP candidates are showing true colors in debates and that the DNC ought to sponsor 19 more so the voters can see them.\n   “For the first time, the Republicans are not – as we say, to use a football metaphor – they’re not hiding the ball. They’re saying exactly what they believe. For real – no, it’s good – it’s good because for the first time we can have an honest debate. These guys aren’t out there saying, ‘We’re compassionate conservatives, we want to fight to protect Medicare and Medicaid …’ They’re just being straight up, saying what they believe.”\n  “Mitt Romney and Newt Gingrich, I think they’re slightly different, and I mean this sincerely. I think it’s more about obstructionism for them. For them, their actions say what they really believe.”\nPoor people have no habit of working\n  “These are the same guys who are calling the president a ‘food stamp president’ – a thinly veiled, I don’t know what it is, but it’s inappropriate. It’s inappropriate.”\n   He estimated that Super PACs will spend $200 million to $800 million “to go after Barack.” He said the Democrats can’t compete with money but need volunteers, “to put the best ground game in the history of presidential politics back on the ground. We can’t match their multi-millionairs writing $2, $5, $10, $20 million checks, but we can match every dollar they put out there with somebody on the ground.”\n   He concluded by quoting Florida Gov. Lawton Chiles, a friend from their U.S. Senate days, who was governor 1991-98 (he died in Dec. 12, 1998), “I didn’t come here to stay, I came here to make a difference.”\n   “Ladies and gentlemen, we got a long road ahead. But here’s what I know – with your help, we’re going to stay four more years and we are going to make a difference.”\n   As the crowd applauded, Biden shouted his thanks and called out, “God bless you all, and may God protect our troops. Keep the faith. We’re gonna do this.”']"
665,UCF,2012-02-20,journal_data/txt/UCF/2012_02_20.txt,"['https://knightnews.com/2012/02/associate-athletics-director-joe-hornstein-has-been-released-from-his-duties/', 'https://knightnews.com/2012/02/fsu-supreme-court-to-decide-ignite-partys-fate-in-sga-elections-scandal/', 'https://knightnews.com/2012/02/ucf-campus-in-china/']","['READ FULL STORY ON JOE HORNSTEIN. \nWe obtained this information from the Associate Vice President of UCF.\nJoe Hornstein has been released from his duties as the Associate Athletics Director for Public Relations and Communications. We thank Joe for his dedicated service and many contributions to our program and wish him well in all future endeavors.\nUntil a replacement is hired and in place, Chad Binette (Associate Director, UCF News and Information) will serve as the Acting Athletics PR and Communications\nDirector — effective immediately and until further notice.\nChad has the university’s complete confidence in his new assignment.\nCheck back as we gather more details on this breaking news.', 'The FSU SGA elections scandal is headed to the university’s Supreme Court tonight at 8:30 p.m. in the FSU College of Law New Advocacy Center Main Courtroom.\n[ Copy this | Start New | Full Size ]\nThe Progress Coalition has accused Ignite of failing to file proper campaign finance paperwork. Last week, the FSU Elections Commission agreed, finding Ignite in violation and disqualifying the ticket. Ignite is appealing that decision to the Supreme Court. \nHowever, the more controversial allegation made against Ignite is that the party used state resources in an attempt to secure campaign material tax-free. The Elections Commission didn’t uphold that accusation, so Progress Coalition is appealing that to the Supreme Court, hoping to get a conviction there too. \nKnightNews.com has reached out to the Ignite Party for comment over Facebook and email, but has not heard back. The FSU newspaper also had reported Ignite wasn’t available for comment in its coverage. An FSU alumnus did contact KnightNews.com, however, to defend Ignite. \n“Please do remember, however, that FSU Senators are not paid (though the Supervisor of Elections and Student Body President are) and that these students with Ignite are mostly volunteering their time and want to simply serve and learn,” the FSU SGA alumnus said. “I’d bet none of them will forget to file a financial disclosure document again. It may be difficult to see sometimes, but not everyone has an ulterior motive. Sometimes people really do just accidentally mess up paperwork.” \nThe Progress Coalition, however, says the behavior is nothing new and has been happening since last year. A party official gave KnightNews.com a copy of receipts showing $0.00 in taxes for what he says is Ignite campaign material in 2011 and 2012.', '“This is awful, and disgusts me as a student,” that official told KnightNews.com, regarding the evidence. \nKnightNews.com will be monitoring the meeting tonight and will update you with the outcome. \nOn the next page you can find the accusations being made by the Progress Coalition in its press release:\n\n“This is awful, and disgusts me as a student,” that official told KnightNews.com, regarding the evidence. \nKnightNews.com will be monitoring the meeting tonight and will update you with the outcome. \nOn the next page you can find the accusations being made by the Progress Coalition in its press release:', 'The University of Central Florida is looking into a new campus location in China, according to Central Florida News 13.\nFaculty members from UCF, led by\xa0Dr. Abe Pizam,\xa0dean of UCF’s Rosen College of Hospitality Management, are meeting in China this week to discuss details about opening a new campus on Hainan Island, China’s southernmost territory and only tropical island.\nThe campus would be set to host about 5,000 students with study topics focusing on the tourism industry and hospitality management.\nThe group is scheduled to return from China March 1st. Check back for further details regarding this proposed\xa0expansion!\n\xa0\n\xa0']",[],"['The University of Central Florida is looking into a new campus location in China, according to Central Florida News 13.\nFaculty members from UCF, led by\xa0Dr. Abe Pizam,\xa0dean of UCF’s Rosen College of Hospitality Management, are meeting in China this week to discuss details about opening a new campus on Hainan Island, China’s southernmost territory and only tropical island.\nThe campus would be set to host about 5,000 students with study topics focusing on the tourism industry and hospitality management.\nThe group is scheduled to return from China March 1st. Check back for further details regarding this proposed\xa0expansion!\n\xa0\n\xa0']"
757,UCF,2012-07-13,journal_data/txt/UCF/2012_07_13.txt,"['https://knightnews.com/2012/07/opinion-concussion-management-should-be-a-top-priority/', 'https://knightnews.com/2012/07/us-olympic-uniforms-made-in-china-congress-unhappy/']","['Concussions are the result of the brain jarring inside the skull, causing irreversible damage to the brain’s outer cerebral cortex. After casual discussion with friends, I found it surprising how few twenty-somethings knew this and how dangerous this condition is. Most people I spoke with knew that a concussion was one of the reasons that Muhammad Ali had trouble speaking, and the main cause of former New York Jet Wayne Chrebet’s departure from the team after eleven years of playing. Unfortunately, this lack of understanding is one of the main causes of brain damage due to concussion; many individuals who sustain them continue to play.\nIn this January’s Annals of Biomedical Engineering, it was noted that football players were the most likely candidates to receive a concussion in the United States. The paper notes that the average collegiate football player will sustain roughly one thousand subconcussive head on hits during each season. For each UCF freshman that joins the football program, this means that he is likely to sustain about 4000 subconcussive hits during his career in college. The study did not note how players were subjected to hits in their potential professional careers.\nA July 7th article in The Indianapolis Star states that the younger an individual is, the longer it will take for a sustained concussion to heal. This means that collegiate players who played football in their youth and sustained concussions are more likely to have potentially unhealed concussions as they enter college. Unfortunately, this may go unnoticed in the college programs.\nThe NCAA does not require college sports programs to have a formal policy on concussion treatment or prevention, according to a 2009 New York Times article on the topic. Many Division I universities do not have a protocol in place, the article notes, and that the NCAA handbook on college sports injuries devotes only four pages out of its 126 total.\nIn a\xa0comment\xa0from UCF\xa0Athletics, the university does maintain a concussion protocol. I was also told,\xa0“UCF does not use the “hits” system (a tool developed to measure G forces of hits taken). UCF student-athletes do wear helmets certified by NOCSAE (National Operating Committee on Standards for Athletic Equipment) that have evidence-based research behind their helmets.” This is a responsible stance taken by the university, and it is to be commended.\nAccording to Dr. Leonardo Olivera, Pegasus Health’s sports medicine physician and professor at the UCF College of Medicine, education is the number one factor in preventing injury, and parents and coaches should know the signs of concussion. Understanding how concussions occur and how to manage them once they are sustained is the best way to deal with this potentially debilitating condition.\n\xa0', 'Ralph Lauren, an iconic American clothing brand and a popular choice of clothing at UCF, was responsible for making the blazers and pants for the US Olympic uniform later this month in London.\nHowever, the uniform which dons the colors of red, white, and blue, wasn’t made in the nation it is going to be worn in. The US Olympic uniforms, which are going to be worn on US Olympians, and made by an American company, were actually made in China, according to ABC World News.\nThis leaves many people unhappy. The textile has been economically stagnant recently, and shipping the jobs for the US uniforms overseas has not helped. \xa0Members of Congress have been furious about the decision of the United States Olympic Committee(USOC) to even accept uniforms that were made overseas.\nHarry Reid, a Senator(D-Nev.) expressed his anger in a Capitol Hill news conference.\n“I am so upset. I think the Olympic committee\xa0should be ashamed of themselves. I think they should be embarrassed. I think they should take all the uniforms, put them in a big pile and burn them and start all over again.”\nThe Ralph Lauren Company hasn’t made a comment yet, although the United States Olympic Committee released a statement saying,\xa0“Unlike most Olympic teams around the world, the U.S. Olympic Team is privately funded and we’re grateful for the support of our sponsors,” Spokesman Patrick Sandusky said.\n\xa0']",['https://knightnews.com/2012/07/us-olympic-uniforms-made-in-china-congress-unhappy/'],"['Ralph Lauren, an iconic American clothing brand and a popular choice of clothing at UCF, was responsible for making the blazers and pants for the US Olympic uniform later this month in London.\nHowever, the uniform which dons the colors of red, white, and blue, wasn’t made in the nation it is going to be worn in. The US Olympic uniforms, which are going to be worn on US Olympians, and made by an American company, were actually made in China, according to ABC World News.\nThis leaves many people unhappy. The textile has been economically stagnant recently, and shipping the jobs for the US uniforms overseas has not helped. \xa0Members of Congress have been furious about the decision of the United States Olympic Committee(USOC) to even accept uniforms that were made overseas.\nHarry Reid, a Senator(D-Nev.) expressed his anger in a Capitol Hill news conference.\n“I am so upset. I think the Olympic committee\xa0should be ashamed of themselves. I think they should be embarrassed. I think they should take all the uniforms, put them in a big pile and burn them and start all over again.”\nThe Ralph Lauren Company hasn’t made a comment yet, although the United States Olympic Committee released a statement saying,\xa0“Unlike most Olympic teams around the world, the U.S. Olympic Team is privately funded and we’re grateful for the support of our sponsors,” Spokesman Patrick Sandusky said.\n\xa0']"
767,UCF,2012-08-02,journal_data/txt/UCF/2012_08_02.txt,['https://knightnews.com/2012/08/michael-phelps-earns-gold-in-the-200im-adds-to-record-20th-medal/'],"['Michael Phelps beat Ryan Lochte in the men’s 200 meter individual medley en route to receiving his already record breaking 16h gold medal.\nThe medal was his first individual gold of the Olympics, adding to his 4×200 relay gold, two silvers, and a fourth place finish. \xa0His time of\xa01 minute, 54.27 seconds was not as fast as his previous winning time in Bejing, but still fast enough to win gold in London.\nLochte received the silver, while\xa0\xa0Hungary’s Laszlo Cseh took bronze.\nPhelps started off the Olympics slow, barely qualifying for his 400 meter individual medley, but has kicked into gear to make his London olympic campaign an impressive one.\nLochte, who called these Olympics “his time”, failed to receive gold in both his individual events today. However, he still has an impressive two golds in London.\nThe “one, two” finish by Phelps and Lochte helped propel the United States over China in the total medal count. The United States has 37 medals, while China has 34, in third place is France with 16.\n\xa0']",['https://knightnews.com/2012/08/michael-phelps-earns-gold-in-the-200im-adds-to-record-20th-medal/'],"['Michael Phelps beat Ryan Lochte in the men’s 200 meter individual medley en route to receiving his already record breaking 16h gold medal.\nThe medal was his first individual gold of the Olympics, adding to his 4×200 relay gold, two silvers, and a fourth place finish. \xa0His time of\xa01 minute, 54.27 seconds was not as fast as his previous winning time in Bejing, but still fast enough to win gold in London.\nLochte received the silver, while\xa0\xa0Hungary’s Laszlo Cseh took bronze.\nPhelps started off the Olympics slow, barely qualifying for his 400 meter individual medley, but has kicked into gear to make his London olympic campaign an impressive one.\nLochte, who called these Olympics “his time”, failed to receive gold in both his individual events today. However, he still has an impressive two golds in London.\nThe “one, two” finish by Phelps and Lochte helped propel the United States over China in the total medal count. The United States has 37 medals, while China has 34, in third place is France with 16.\n\xa0']"
778,UCF,2012-08-24,journal_data/txt/UCF/2012_08_24.txt,['https://knightnews.com/2012/08/opinion-paul-ryan-budget-plan-will-move-united-states-in-right-direction/'],"['By: Evan D. Gregory\nThough the candidates of this election may not be the strongest nominees\nfor the oval office, the upcoming presidential election may be\none of the most important elections that our generation will ever have to partake\nin. Our young country is facing its second major economic breaking point in less\nthan one hundred years, but many are speculating that this time around will be a\nlot more devastating to the American people than the Depression of the 30’s. There\nare hundreds of speculations as to how we’ve gotten ourselves into this mess, but\nthe fact of the matter is if we don’t figure out a solution soon, it is the current college\ngeneration that is going to have to pay the price. However, there is a man with\na plan that could potentially get the economy back on track.\nPaul Ryan, the young gun, clean-cut, hard fought politician out of\nWisconsin’s first district who successfully got his “Path to Prosperity” through\ncongress back in March. He is coming into this campaign with an updated budget\nplan “The Path of Prosperity: A Blueprint for American Renewal” for 2013. Though\nthe budget plan is not perfect, the plan does call for a $5 trillion dollar cut compared\nto the current President’s proposed budget and will limit the government to only 20% of\nthe economy by 2015. Most importantly and controversial however, is the fact that\nit will repeal the unconstitutional health care laws that the American health care\nsystem is not ready to encompass.\nKeep in mind, this election, these names, may not mean anything to you in\nthe time being, but these gentleman in Washington are discussing the future of\ncollege students not only at the University of Central Florida, but of college students\nacross the country. In projections Paul Ryan presented to Congress in April of 2011,\nthe debt as a share of the economy is projected to be well above 900% nearing\nthe year 2080, a year that all of us have a great possibility of living to one day.\nThis isn’t even taking into account the very real possibility that China will come\nlooking for the money that is owed to them well before the year 2080. We’ve all\nseen how seemingly civilized people can delude into complete anarchy in the face of\ninsurmountable debt with the riots in Greece.\nThough we may not be on the verge of mutiny, the economic problems that\nwere set into motion by our parents are about to fall into our lap before we know it\nand taking the “Path of Prosperity”, even though it is by no means perfect, could be a\nstep in the relatively right direction for the first time in awhile.']",['https://knightnews.com/2012/08/opinion-paul-ryan-budget-plan-will-move-united-states-in-right-direction/'],"['By: Evan D. Gregory\nThough the candidates of this election may not be the strongest nominees\nfor the oval office, the upcoming presidential election may be\none of the most important elections that our generation will ever have to partake\nin. Our young country is facing its second major economic breaking point in less\nthan one hundred years, but many are speculating that this time around will be a\nlot more devastating to the American people than the Depression of the 30’s. There\nare hundreds of speculations as to how we’ve gotten ourselves into this mess, but\nthe fact of the matter is if we don’t figure out a solution soon, it is the current college\ngeneration that is going to have to pay the price. However, there is a man with\na plan that could potentially get the economy back on track.\nPaul Ryan, the young gun, clean-cut, hard fought politician out of\nWisconsin’s first district who successfully got his “Path to Prosperity” through\ncongress back in March. He is coming into this campaign with an updated budget\nplan “The Path of Prosperity: A Blueprint for American Renewal” for 2013. Though\nthe budget plan is not perfect, the plan does call for a $5 trillion dollar cut compared\nto the current President’s proposed budget and will limit the government to only 20% of\nthe economy by 2015. Most importantly and controversial however, is the fact that\nit will repeal the unconstitutional health care laws that the American health care\nsystem is not ready to encompass.\nKeep in mind, this election, these names, may not mean anything to you in\nthe time being, but these gentleman in Washington are discussing the future of\ncollege students not only at the University of Central Florida, but of college students\nacross the country. In projections Paul Ryan presented to Congress in April of 2011,\nthe debt as a share of the economy is projected to be well above 900% nearing\nthe year 2080, a year that all of us have a great possibility of living to one day.\nThis isn’t even taking into account the very real possibility that China will come\nlooking for the money that is owed to them well before the year 2080. We’ve all\nseen how seemingly civilized people can delude into complete anarchy in the face of\ninsurmountable debt with the riots in Greece.\nThough we may not be on the verge of mutiny, the economic problems that\nwere set into motion by our parents are about to fall into our lap before we know it\nand taking the “Path of Prosperity”, even though it is by no means perfect, could be a\nstep in the relatively right direction for the first time in awhile.']"
