school,date,count,school_year,month
McGill,2015-10-07,0,2015-2016,2015-10
McGill,2015-10-14,1,2015-2016,2015-10
McGill,2015-10-15,1,2015-2016,2015-10
McGill,2015-10-19,1,2015-2016,2015-10
McGill,2015-10-26,1,2015-2016,2015-10
McGill,2015-10-27,1,2015-2016,2015-10
McGill,2015-11-02,1,2015-2016,2015-11
McGill,2015-11-07,1,2015-2016,2015-11
McGill,2015-11-08,0,2015-2016,2015-11
McGill,2015-11-09,1,2015-2016,2015-11
McGill,2015-11-11,0,2015-2016,2015-11
McGill,2015-11-16,1,2015-2016,2015-11
McGill,2015-11-17,0,2015-2016,2015-11
McGill,2015-11-19,1,2015-2016,2015-11
McGill,2015-11-23,1,2015-2016,2015-11
McGill,2015-11-27,0,2015-2016,2015-11
McGill,2015-11-30,1,2015-2016,2015-11
McGill,2015-12-03,0,2015-2016,2015-12
McGill,2015-12-08,0,2015-2016,2015-12
McGill,2015-12-14,0,2015-2016,2015-12
McGill,2015-12-15,0,2015-2016,2015-12
McGill,2016-01-11,1,2015-2016,2016-01
McGill,2016-01-18,1,2015-2016,2016-01
McGill,2016-01-23,0,2015-2016,2016-01
McGill,2016-01-25,1,2015-2016,2016-01
McGill,2016-01-26,0,2015-2016,2016-01
McGill,2016-01-28,1,2015-2016,2016-01
McGill,2016-02-01,1,2015-2016,2016-02
McGill,2016-02-04,0,2015-2016,2016-02
McGill,2016-02-08,0,2015-2016,2016-02
McGill,2016-02-12,1,2015-2016,2016-02
McGill,2016-02-13,1,2015-2016,2016-02
McGill,2016-02-15,1,2015-2016,2016-02
McGill,2016-02-16,1,2015-2016,2016-02
McGill,2016-02-17,1,2015-2016,2016-02
McGill,2016-02-22,1,2015-2016,2016-02
McGill,2016-02-23,1,2015-2016,2016-02
McGill,2016-02-24,0,2015-2016,2016-02
McGill,2016-02-27,0,2015-2016,2016-02
McGill,2016-03-01,0,2015-2016,2016-03
McGill,2016-03-12,0,2015-2016,2016-03
McGill,2016-03-14,1,2015-2016,2016-03
McGill,2016-03-18,0,2015-2016,2016-03
McGill,2016-03-21,1,2015-2016,2016-03
McGill,2016-03-23,1,2015-2016,2016-03
McGill,2016-03-28,1,2015-2016,2016-03
McGill,2016-03-29,0,2015-2016,2016-03
McGill,2016-03-30,1,2015-2016,2016-03
McGill,2016-04-04,1,2015-2016,2016-04
McGill,2016-04-14,0,2015-2016,2016-04
McGill,2016-05-08,0,2015-2016,2016-05
McGill,2016-05-19,1,2015-2016,2016-05
McGill,2016-05-27,0,2015-2016,2016-05
McGill,2016-06-06,0,2015-2016,2016-06
McGill,2016-06-25,0,2015-2016,2016-06
McGill,2016-07-10,1,2015-2016,2016-07
McGill,2016-07-15,1,2015-2016,2016-07
McGill,2016-09-01,1,2016-2017,2016-09
McGill,2016-09-12,1,2016-2017,2016-09
McGill,2016-09-14,0,2016-2017,2016-09
McGill,2016-09-19,1,2016-2017,2016-09
McGill,2016-09-26,1,2016-2017,2016-09
McGill,2016-10-03,1,2016-2017,2016-10
McGill,2016-10-08,1,2016-2017,2016-10
McGill,2016-10-16,0,2016-2017,2016-10
McGill,2016-10-17,1,2016-2017,2016-10
McGill,2016-10-18,1,2016-2017,2016-10
McGill,2016-10-24,1,2016-2017,2016-10
McGill,2016-10-28,0,2016-2017,2016-10
McGill,2016-10-31,1,2016-2017,2016-10
McGill,2016-11-05,1,2016-2017,2016-11
McGill,2016-11-07,1,2016-2017,2016-11
McGill,2016-11-14,1,2016-2017,2016-11
McGill,2016-11-21,1,2016-2017,2016-11
McGill,2016-11-28,0,2016-2017,2016-11
McGill,2016-12-07,1,2016-2017,2016-12
McGill,2017-01-09,1,2016-2017,2017-01
McGill,2017-01-16,1,2016-2017,2017-01
McGill,2017-01-21,0,2016-2017,2017-01
McGill,2017-01-23,1,2016-2017,2017-01
McGill,2017-01-30,1,2016-2017,2017-01
McGill,2017-02-04,0,2016-2017,2017-02
McGill,2017-02-06,0,2016-2017,2017-02
McGill,2017-02-11,1,2016-2017,2017-02
McGill,2017-02-13,1,2016-2017,2017-02
McGill,2017-02-17,1,2016-2017,2017-02
McGill,2017-02-18,0,2016-2017,2017-02
McGill,2017-02-20,1,2016-2017,2017-02
McGill,2017-02-22,1,2016-2017,2017-02
McGill,2017-02-27,1,2016-2017,2017-02
McGill,2017-03-02,1,2016-2017,2017-03
McGill,2017-03-06,0,2016-2017,2017-03
McGill,2017-03-09,0,2016-2017,2017-03
McGill,2017-03-13,1,2016-2017,2017-03
McGill,2017-03-17,1,2016-2017,2017-03
McGill,2017-03-20,0,2016-2017,2017-03
McGill,2017-03-24,1,2016-2017,2017-03
McGill,2017-03-27,0,2016-2017,2017-03
McGill,2017-04-01,0,2016-2017,2017-04
McGill,2017-04-02,0,2016-2017,2017-04
McGill,2017-04-16,1,2016-2017,2017-04
McGill,2017-04-17,1,2016-2017,2017-04
McGill,2017-05-03,0,2016-2017,2017-05
McGill,2017-05-05,1,2016-2017,2017-05
McGill,2017-07-14,0,2016-2017,2017-07
McGill,2017-08-07,1,2017-2018,2017-08
McGill,2017-08-18,1,2017-2018,2017-08
McGill,2017-09-02,0,2017-2018,2017-09
McGill,2017-09-10,1,2017-2018,2017-09
McGill,2017-09-11,1,2017-2018,2017-09
McGill,2017-09-18,1,2017-2018,2017-09
McGill,2017-09-27,0,2017-2018,2017-09
McGill,2017-10-02,1,2017-2018,2017-10
McGill,2017-10-19,1,2017-2018,2017-10
McGill,2017-10-21,1,2017-2018,2017-10
McGill,2017-10-23,1,2017-2018,2017-10
McGill,2017-10-30,1,2017-2018,2017-10
McGill,2017-11-06,1,2017-2018,2017-11
McGill,2017-11-08,0,2017-2018,2017-11
McGill,2017-11-19,0,2017-2018,2017-11
McGill,2017-11-20,1,2017-2018,2017-11
McGill,2017-11-27,1,2017-2018,2017-11
McGill,2018-01-13,1,2017-2018,2018-01
McGill,2018-01-15,1,2017-2018,2018-01
McGill,2018-01-23,1,2017-2018,2018-01
McGill,2018-01-29,1,2017-2018,2018-01
McGill,2018-02-05,0,2017-2018,2018-02
McGill,2018-02-12,1,2017-2018,2018-02
McGill,2018-02-19,1,2017-2018,2018-02
McGill,2018-02-26,1,2017-2018,2018-02
McGill,2018-03-19,0,2017-2018,2018-03
McGill,2018-03-20,1,2017-2018,2018-03
McGill,2018-03-21,0,2017-2018,2018-03
McGill,2018-03-26,1,2017-2018,2018-03
McGill,2018-03-27,1,2017-2018,2018-03
McGill,2018-03-29,1,2017-2018,2018-03
McGill,2018-04-05,0,2017-2018,2018-04
McGill,2018-04-18,1,2017-2018,2018-04
McGill,2018-06-28,0,2017-2018,2018-06
McGill,2018-09-03,1,2018-2019,2018-09
McGill,2018-09-10,1,2018-2019,2018-09
McGill,2018-09-15,0,2018-2019,2018-09
McGill,2018-09-17,1,2018-2019,2018-09
McGill,2018-09-24,1,2018-2019,2018-09
McGill,2018-10-01,1,2018-2019,2018-10
McGill,2018-10-15,1,2018-2019,2018-10
McGill,2018-10-22,1,2018-2019,2018-10
McGill,2018-10-29,1,2018-2019,2018-10
McGill,2018-11-01,0,2018-2019,2018-11
McGill,2018-11-05,1,2018-2019,2018-11
McGill,2018-11-09,0,2018-2019,2018-11
McGill,2018-11-12,1,2018-2019,2018-11
McGill,2018-11-19,1,2018-2019,2018-11
McGill,2018-11-26,1,2018-2019,2018-11
McGill,2018-12-06,1,2018-2019,2018-12
McGill,2019-01-14,1,2018-2019,2019-01
McGill,2019-01-28,1,2018-2019,2019-01
McGill,2019-02-03,0,2018-2019,2019-02
McGill,2019-02-04,0,2018-2019,2019-02
McGill,2019-02-05,0,2018-2019,2019-02
McGill,2019-02-12,1,2018-2019,2019-02
McGill,2019-02-17,1,2018-2019,2019-02
McGill,2019-02-18,1,2018-2019,2019-02
McGill,2019-02-25,1,2018-2019,2019-02
McGill,2019-03-02,1,2018-2019,2019-03
McGill,2019-03-08,0,2018-2019,2019-03
McGill,2019-03-21,1,2018-2019,2019-03
McGill,2019-03-24,1,2018-2019,2019-03
McGill,2019-03-25,1,2018-2019,2019-03
McGill,2019-04-01,1,2018-2019,2019-04
McGill,2019-04-02,0,2018-2019,2019-04
McGill,2019-04-08,1,2018-2019,2019-04
McGill,2019-04-13,0,2018-2019,2019-04
McGill,2019-07-04,1,2018-2019,2019-07
McGill,2019-09-03,1,2019-2020,2019-09
McGill,2019-09-10,1,2019-2020,2019-09
McGill,2019-09-11,1,2019-2020,2019-09
McGill,2019-09-17,1,2019-2020,2019-09
McGill,2019-09-24,1,2019-2020,2019-09
McGill,2019-09-30,1,2019-2020,2019-09
McGill,2019-10-01,1,2019-2020,2019-10
McGill,2019-10-07,1,2019-2020,2019-10
McGill,2019-10-21,1,2019-2020,2019-10
McGill,2019-10-28,0,2019-2020,2019-10
McGill,2019-10-29,1,2019-2020,2019-10
McGill,2019-11-05,0,2019-2020,2019-11
McGill,2019-11-11,0,2019-2020,2019-11
McGill,2019-11-19,1,2019-2020,2019-11
McGill,2019-11-25,1,2019-2020,2019-11
McGill,2019-12-04,1,2019-2020,2019-12
McGill,2020-01-13,1,2019-2020,2020-01
McGill,2020-01-20,0,2019-2020,2020-01
McGill,2020-01-21,1,2019-2020,2020-01
McGill,2020-01-23,0,2019-2020,2020-01
McGill,2020-01-27,0,2019-2020,2020-01
McGill,2020-02-03,1,2019-2020,2020-02
McGill,2020-02-04,0,2019-2020,2020-02
McGill,2020-02-10,0,2019-2020,2020-02
McGill,2020-02-18,1,2019-2020,2020-02
McGill,2020-02-26,0,2019-2020,2020-02
McGill,2020-02-27,0,2019-2020,2020-02
McGill,2020-02-28,0,2019-2020,2020-02
McGill,2020-03-10,0,2019-2020,2020-03
McGill,2020-03-14,1,2019-2020,2020-03
McGill,2020-03-15,0,2019-2020,2020-03
McGill,2020-03-16,1,2019-2020,2020-03
McGill,2020-03-17,1,2019-2020,2020-03
McGill,2020-03-19,1,2019-2020,2020-03
McGill,2020-03-21,1,2019-2020,2020-03
McGill,2020-04-02,1,2019-2020,2020-04
McGill,2020-04-10,1,2019-2020,2020-04
McGill,2020-05-04,0,2019-2020,2020-05
McGill,2020-06-08,0,2019-2020,2020-06
McGill,2020-09-14,1,2020-2021,2020-09
McGill,2020-09-18,0,2020-2021,2020-09
McGill,2020-09-21,1,2020-2021,2020-09
McGill,2020-10-19,1,2020-2021,2020-10
McGill,2020-10-26,0,2020-2021,2020-10
McGill,2020-10-27,1,2020-2021,2020-10
McGill,2020-10-31,1,2020-2021,2020-10
McGill,2020-11-09,1,2020-2021,2020-11
McGill,2020-11-12,0,2020-2021,2020-11
McGill,2020-11-15,0,2020-2021,2020-11
McGill,2020-11-23,1,2020-2021,2020-11
McGill,2020-11-24,1,2020-2021,2020-11
McGill,2020-11-26,1,2020-2021,2020-11
McGill,2021-01-18,1,2020-2021,2021-01
McGill,2021-01-25,1,2020-2021,2021-01
McGill,2021-02-01,0,2020-2021,2021-02
McGill,2021-02-15,0,2020-2021,2021-02
McGill,2021-03-15,1,2020-2021,2021-03
McGill,2021-03-22,0,2020-2021,2021-03
McGill,2021-04-15,1,2020-2021,2021-04
McGill,2021-07-10,1,2020-2021,2021-07
McGill,2021-09-01,0,2021-2022,2021-09
McGill,2021-09-13,0,2021-2022,2021-09
McGill,2021-09-20,1,2021-2022,2021-09
McGill,2021-09-27,0,2021-2022,2021-09
McGill,2021-10-04,1,2021-2022,2021-10
McGill,2021-10-18,0,2021-2022,2021-10
McGill,2021-10-25,1,2021-2022,2021-10
McGill,2021-11-01,1,2021-2022,2021-11
McGill,2021-11-08,1,2021-2022,2021-11
McGill,2021-11-15,1,2021-2022,2021-11
McGill,2021-11-22,1,2021-2022,2021-11
McGill,2021-12-01,1,2021-2022,2021-12
McGill,2021-12-13,0,2021-2022,2021-12
McGill,2022-01-10,0,2021-2022,2022-01
McGill,2022-01-17,1,2021-2022,2022-01
McGill,2022-01-22,1,2021-2022,2022-01
McGill,2022-01-24,0,2021-2022,2022-01
McGill,2022-01-31,1,2021-2022,2022-01
McGill,2022-02-07,0,2021-2022,2022-02
McGill,2022-02-14,1,2021-2022,2022-02
McGill,2022-02-15,0,2021-2022,2022-02
McGill,2022-02-24,1,2021-2022,2022-02
McGill,2022-03-14,1,2021-2022,2022-03
McGill,2022-03-21,1,2021-2022,2022-03
McGill,2022-03-28,1,2021-2022,2022-03
McGill,2022-04-04,1,2021-2022,2022-04
McGill,2022-04-15,1,2021-2022,2022-04
McGill,2022-08-31,1,2022-2023,2022-08
McGill,2022-09-12,1,2022-2023,2022-09
McGill,2022-09-19,1,2022-2023,2022-09
McGill,2022-09-26,1,2022-2023,2022-09
McGill,2022-10-03,1,2022-2023,2022-10
McGill,2022-10-17,1,2022-2023,2022-10
McGill,2022-10-24,1,2022-2023,2022-10
McGill,2022-10-31,0,2022-2023,2022-10
McGill,2022-11-05,1,2022-2023,2022-11
McGill,2022-11-07,1,2022-2023,2022-11
McGill,2022-11-14,1,2022-2023,2022-11
McGill,2022-11-21,1,2022-2023,2022-11
McGill,2022-11-30,1,2022-2023,2022-11
McGill,2023-01-09,0,2022-2023,2023-01
McGill,2023-01-16,1,2022-2023,2023-01
McGill,2023-01-23,1,2022-2023,2023-01
McGill,2023-01-30,0,2022-2023,2023-01
McGill,2023-02-06,0,2022-2023,2023-02
McGill,2023-02-13,1,2022-2023,2023-02
McGill,2023-02-20,1,2022-2023,2023-02
McGill,2023-03-13,1,2022-2023,2023-03
McGill,2023-03-20,0,2022-2023,2023-03
McGill,2023-03-27,1,2022-2023,2023-03
McGill,2023-04-03,1,2022-2023,2023-04
