school,date,count,school_year,month
UF,2009-10-22,1,2009-2010,2009-10
UF,2009-10-23,1,2009-2010,2009-10
UF,2009-10-26,1,2009-2010,2009-10
UF,2009-10-27,1,2009-2010,2009-10
UF,2009-10-28,1,2009-2010,2009-10
UF,2009-10-29,1,2009-2010,2009-10
UF,2009-10-30,1,2009-2010,2009-10
UF,2009-11-02,1,2009-2010,2009-11
UF,2009-11-03,1,2009-2010,2009-11
UF,2009-11-04,1,2009-2010,2009-11
UF,2009-11-05,1,2009-2010,2009-11
UF,2009-11-06,1,2009-2010,2009-11
UF,2009-11-09,1,2009-2010,2009-11
UF,2009-11-10,1,2009-2010,2009-11
UF,2009-11-12,1,2009-2010,2009-11
UF,2009-11-13,1,2009-2010,2009-11
UF,2009-11-16,1,2009-2010,2009-11
UF,2009-11-17,1,2009-2010,2009-11
UF,2009-11-18,1,2009-2010,2009-11
UF,2009-11-19,1,2009-2010,2009-11
UF,2009-11-20,1,2009-2010,2009-11
UF,2009-11-23,1,2009-2010,2009-11
UF,2009-11-24,1,2009-2010,2009-11
UF,2009-11-25,1,2009-2010,2009-11
UF,2009-11-30,1,2009-2010,2009-11
UF,2009-12-01,1,2009-2010,2009-12
UF,2009-12-02,1,2009-2010,2009-12
UF,2009-12-03,1,2009-2010,2009-12
UF,2009-12-04,1,2009-2010,2009-12
UF,2009-12-07,1,2009-2010,2009-12
UF,2009-12-08,1,2009-2010,2009-12
UF,2009-12-09,1,2009-2010,2009-12
UF,2010-01-05,1,2009-2010,2010-01
UF,2010-01-06,1,2009-2010,2010-01
UF,2010-01-07,1,2009-2010,2010-01
UF,2010-01-08,1,2009-2010,2010-01
UF,2010-01-11,1,2009-2010,2010-01
UF,2010-01-12,1,2009-2010,2010-01
UF,2010-01-13,1,2009-2010,2010-01
UF,2010-01-14,1,2009-2010,2010-01
UF,2010-01-15,1,2009-2010,2010-01
UF,2010-01-19,1,2009-2010,2010-01
UF,2010-01-20,1,2009-2010,2010-01
UF,2010-01-21,1,2009-2010,2010-01
UF,2010-01-22,1,2009-2010,2010-01
UF,2010-01-25,1,2009-2010,2010-01
UF,2010-01-26,1,2009-2010,2010-01
UF,2010-01-27,1,2009-2010,2010-01
UF,2010-01-28,1,2009-2010,2010-01
UF,2010-01-29,1,2009-2010,2010-01
UF,2010-02-01,1,2009-2010,2010-02
UF,2010-02-02,1,2009-2010,2010-02
UF,2010-02-03,1,2009-2010,2010-02
UF,2010-02-04,1,2009-2010,2010-02
UF,2010-02-05,1,2009-2010,2010-02
UF,2010-02-08,1,2009-2010,2010-02
UF,2010-02-09,1,2009-2010,2010-02
UF,2010-02-10,1,2009-2010,2010-02
UF,2010-02-11,1,2009-2010,2010-02
UF,2010-02-12,1,2009-2010,2010-02
UF,2010-02-15,1,2009-2010,2010-02
UF,2010-02-16,1,2009-2010,2010-02
UF,2010-02-17,1,2009-2010,2010-02
UF,2010-02-18,1,2009-2010,2010-02
UF,2010-02-19,1,2009-2010,2010-02
UF,2010-02-22,1,2009-2010,2010-02
UF,2010-02-23,1,2009-2010,2010-02
UF,2010-02-24,1,2009-2010,2010-02
UF,2010-02-25,1,2009-2010,2010-02
UF,2010-02-26,1,2009-2010,2010-02
UF,2010-03-01,1,2009-2010,2010-03
UF,2010-03-02,1,2009-2010,2010-03
UF,2010-03-03,1,2009-2010,2010-03
UF,2010-03-04,1,2009-2010,2010-03
UF,2010-03-05,1,2009-2010,2010-03
UF,2010-03-15,1,2009-2010,2010-03
UF,2010-03-16,1,2009-2010,2010-03
UF,2010-03-17,1,2009-2010,2010-03
UF,2010-03-18,1,2009-2010,2010-03
UF,2010-03-19,1,2009-2010,2010-03
UF,2010-03-22,1,2009-2010,2010-03
UF,2010-03-23,1,2009-2010,2010-03
UF,2010-03-24,1,2009-2010,2010-03
UF,2010-03-25,1,2009-2010,2010-03
UF,2010-03-26,1,2009-2010,2010-03
UF,2010-03-29,1,2009-2010,2010-03
UF,2010-03-30,1,2009-2010,2010-03
UF,2010-03-31,1,2009-2010,2010-03
UF,2010-04-01,1,2009-2010,2010-04
UF,2010-04-02,1,2009-2010,2010-04
UF,2010-04-05,1,2009-2010,2010-04
UF,2010-04-06,1,2009-2010,2010-04
UF,2010-04-07,1,2009-2010,2010-04
UF,2010-04-08,1,2009-2010,2010-04
UF,2010-04-09,1,2009-2010,2010-04
UF,2010-04-12,1,2009-2010,2010-04
UF,2010-04-13,1,2009-2010,2010-04
UF,2010-04-14,1,2009-2010,2010-04
UF,2010-04-15,1,2009-2010,2010-04
UF,2010-04-16,1,2009-2010,2010-04
UF,2010-04-19,1,2009-2010,2010-04
UF,2010-04-20,1,2009-2010,2010-04
UF,2010-04-21,1,2009-2010,2010-04
UF,2010-05-11,1,2009-2010,2010-05
UF,2010-05-13,1,2009-2010,2010-05
UF,2010-05-18,1,2009-2010,2010-05
UF,2010-05-20,1,2009-2010,2010-05
UF,2010-05-25,1,2009-2010,2010-05
UF,2010-05-27,1,2009-2010,2010-05
UF,2010-06-01,1,2009-2010,2010-06
UF,2010-06-03,1,2009-2010,2010-06
UF,2010-06-08,1,2009-2010,2010-06
UF,2010-06-10,1,2009-2010,2010-06
UF,2010-06-15,1,2009-2010,2010-06
UF,2010-06-17,1,2009-2010,2010-06
UF,2010-06-29,1,2009-2010,2010-06
UF,2010-07-01,1,2009-2010,2010-07
UF,2010-07-06,1,2009-2010,2010-07
UF,2010-07-08,1,2009-2010,2010-07
UF,2010-07-13,1,2009-2010,2010-07
UF,2010-07-15,1,2009-2010,2010-07
UF,2010-07-20,1,2009-2010,2010-07
UF,2010-07-22,1,2009-2010,2010-07
UF,2010-07-27,1,2009-2010,2010-07
UF,2010-07-29,1,2009-2010,2010-07
UF,2010-08-03,1,2010-2011,2010-08
UF,2010-08-05,1,2010-2011,2010-08
UF,2010-08-16,1,2010-2011,2010-08
UF,2010-08-23,1,2010-2011,2010-08
UF,2010-08-24,1,2010-2011,2010-08
UF,2010-08-25,1,2010-2011,2010-08
UF,2010-08-26,1,2010-2011,2010-08
UF,2010-08-27,1,2010-2011,2010-08
UF,2010-08-30,1,2010-2011,2010-08
UF,2010-08-31,1,2010-2011,2010-08
UF,2010-09-01,1,2010-2011,2010-09
UF,2010-09-02,1,2010-2011,2010-09
UF,2010-09-03,1,2010-2011,2010-09
UF,2010-09-07,1,2010-2011,2010-09
UF,2010-09-08,1,2010-2011,2010-09
UF,2010-09-09,1,2010-2011,2010-09
UF,2010-09-10,1,2010-2011,2010-09
UF,2010-09-13,1,2010-2011,2010-09
UF,2010-09-14,1,2010-2011,2010-09
UF,2010-09-15,1,2010-2011,2010-09
UF,2010-09-16,1,2010-2011,2010-09
UF,2010-09-17,1,2010-2011,2010-09
UF,2010-09-20,1,2010-2011,2010-09
UF,2010-09-21,1,2010-2011,2010-09
UF,2010-09-22,1,2010-2011,2010-09
UF,2010-09-23,1,2010-2011,2010-09
UF,2010-09-24,1,2010-2011,2010-09
UF,2010-09-27,1,2010-2011,2010-09
UF,2010-09-28,1,2010-2011,2010-09
UF,2010-09-29,1,2010-2011,2010-09
UF,2010-09-30,1,2010-2011,2010-09
UF,2010-10-01,1,2010-2011,2010-10
UF,2010-10-04,1,2010-2011,2010-10
UF,2010-10-05,1,2010-2011,2010-10
UF,2010-10-06,1,2010-2011,2010-10
UF,2010-10-07,1,2010-2011,2010-10
UF,2010-10-08,1,2010-2011,2010-10
UF,2010-10-11,1,2010-2011,2010-10
UF,2010-10-12,1,2010-2011,2010-10
UF,2010-10-13,1,2010-2011,2010-10
UF,2010-10-14,1,2010-2011,2010-10
UF,2010-10-15,1,2010-2011,2010-10
UF,2010-10-18,1,2010-2011,2010-10
UF,2010-10-19,1,2010-2011,2010-10
UF,2010-10-20,1,2010-2011,2010-10
UF,2010-10-21,1,2010-2011,2010-10
UF,2010-10-22,1,2010-2011,2010-10
UF,2010-10-25,1,2010-2011,2010-10
UF,2010-10-26,1,2010-2011,2010-10
UF,2010-10-27,1,2010-2011,2010-10
