school,date,count,school_year,month
UCSD,2012-05-21,1,2011-2012,2012-05
UCSD,2012-05-24,1,2011-2012,2012-05
UCSD,2012-05-29,0,2011-2012,2012-05
UCSD,2012-05-31,0,2011-2012,2012-05
UCSD,2012-06-04,0,2011-2012,2012-06
UCSD,2012-06-07,0,2011-2012,2012-06
UCSD,2012-09-25,1,2012-2013,2012-09
UCSD,2012-09-28,0,2012-2013,2012-09
UCSD,2012-10-01,1,2012-2013,2012-10
UCSD,2012-10-04,0,2012-2013,2012-10
UCSD,2012-10-08,0,2012-2013,2012-10
UCSD,2012-10-11,0,2012-2013,2012-10
UCSD,2012-10-15,0,2012-2013,2012-10
UCSD,2012-10-18,0,2012-2013,2012-10
UCSD,2012-10-22,0,2012-2013,2012-10
UCSD,2012-11-05,0,2012-2013,2012-11
UCSD,2012-11-08,0,2012-2013,2012-11
UCSD,2012-11-19,1,2012-2013,2012-11
UCSD,2012-11-26,1,2012-2013,2012-11
UCSD,2012-12-03,0,2012-2013,2012-12
UCSD,2013-01-07,0,2012-2013,2013-01
UCSD,2013-01-10,0,2012-2013,2013-01
UCSD,2013-01-24,0,2012-2013,2013-01
UCSD,2013-01-31,0,2012-2013,2013-01
UCSD,2013-02-07,0,2012-2013,2013-02
UCSD,2013-02-14,0,2012-2013,2013-02
UCSD,2013-02-19,0,2012-2013,2013-02
UCSD,2013-02-21,0,2012-2013,2013-02
UCSD,2013-02-28,1,2012-2013,2013-02
UCSD,2013-03-07,1,2012-2013,2013-03
UCSD,2013-04-04,0,2012-2013,2013-04
UCSD,2013-04-08,0,2012-2013,2013-04
UCSD,2013-04-18,0,2012-2013,2013-04
UCSD,2013-04-22,0,2012-2013,2013-04
UCSD,2013-04-25,0,2012-2013,2013-04
UCSD,2013-04-29,0,2012-2013,2013-04
UCSD,2013-05-02,1,2012-2013,2013-05
UCSD,2013-05-06,0,2012-2013,2013-05
UCSD,2013-05-09,0,2012-2013,2013-05
UCSD,2013-05-16,1,2012-2013,2013-05
UCSD,2013-05-23,0,2012-2013,2013-05
UCSD,2013-05-28,0,2012-2013,2013-05
UCSD,2013-05-30,0,2012-2013,2013-05
UCSD,2013-06-03,0,2012-2013,2013-06
UCSD,2013-06-06,0,2012-2013,2013-06
UCSD,2013-09-30,0,2013-2014,2013-09
UCSD,2013-10-03,0,2013-2014,2013-10
UCSD,2013-10-07,0,2013-2014,2013-10
UCSD,2013-10-10,1,2013-2014,2013-10
UCSD,2013-10-14,0,2013-2014,2013-10
UCSD,2013-10-21,0,2013-2014,2013-10
UCSD,2013-10-28,0,2013-2014,2013-10
UCSD,2013-10-29,0,2013-2014,2013-10
UCSD,2013-10-31,0,2013-2014,2013-10
UCSD,2013-11-04,0,2013-2014,2013-11
UCSD,2013-11-07,1,2013-2014,2013-11
