school,date,count,school_year,month
GW,2015-09-10,0,2015-2016,2015-09
GW,2015-09-14,0,2015-2016,2015-09
GW,2015-09-17,0,2015-2016,2015-09
GW,2015-09-21,0,2015-2016,2015-09
GW,2015-09-24,0,2015-2016,2015-09
GW,2015-09-28,0,2015-2016,2015-09
GW,2015-10-01,0,2015-2016,2015-10
GW,2015-10-05,0,2015-2016,2015-10
GW,2015-10-08,0,2015-2016,2015-10
GW,2015-10-12,0,2015-2016,2015-10
GW,2015-10-15,0,2015-2016,2015-10
GW,2015-10-19,0,2015-2016,2015-10
GW,2015-10-22,0,2015-2016,2015-10
GW,2015-10-26,0,2015-2016,2015-10
GW,2015-11-02,0,2015-2016,2015-11
GW,2015-11-05,0,2015-2016,2015-11
GW,2015-11-09,0,2015-2016,2015-11
GW,2015-11-12,0,2015-2016,2015-11
GW,2015-11-16,0,2015-2016,2015-11
GW,2015-11-19,0,2015-2016,2015-11
GW,2015-11-23,0,2015-2016,2015-11
GW,2015-12-03,0,2015-2016,2015-12
GW,2015-12-07,0,2015-2016,2015-12
GW,2016-01-14,0,2015-2016,2016-01
GW,2016-01-19,0,2015-2016,2016-01
GW,2016-01-21,0,2015-2016,2016-01
GW,2016-01-25,0,2015-2016,2016-01
GW,2016-01-28,0,2015-2016,2016-01
GW,2016-02-01,0,2015-2016,2016-02
GW,2016-02-04,0,2015-2016,2016-02
GW,2016-02-08,0,2015-2016,2016-02
GW,2016-02-11,0,2015-2016,2016-02
GW,2016-02-16,0,2015-2016,2016-02
GW,2016-02-18,0,2015-2016,2016-02
GW,2016-02-22,0,2015-2016,2016-02
GW,2016-02-25,0,2015-2016,2016-02
GW,2016-02-29,0,2015-2016,2016-02
GW,2016-03-07,0,2015-2016,2016-03
GW,2016-03-24,0,2015-2016,2016-03
GW,2016-03-28,0,2015-2016,2016-03
GW,2016-04-04,0,2015-2016,2016-04
GW,2016-04-07,0,2015-2016,2016-04
GW,2016-04-11,0,2015-2016,2016-04
GW,2016-04-14,0,2015-2016,2016-04
GW,2016-04-18,0,2015-2016,2016-04
GW,2016-04-21,0,2015-2016,2016-04
GW,2016-04-25,0,2015-2016,2016-04
GW,2016-04-28,0,2015-2016,2016-04
GW,2016-05-09,0,2015-2016,2016-05
GW,2016-05-16,0,2015-2016,2016-05
GW,2016-06-06,0,2015-2016,2016-06
GW,2016-08-29,0,2016-2017,2016-08
GW,2016-09-01,0,2016-2017,2016-09
GW,2016-09-06,0,2016-2017,2016-09
GW,2016-09-08,0,2016-2017,2016-09
GW,2016-09-12,0,2016-2017,2016-09
GW,2016-09-15,0,2016-2017,2016-09
GW,2016-09-19,0,2016-2017,2016-09
GW,2016-09-22,0,2016-2017,2016-09
GW,2016-09-26,0,2016-2017,2016-09
GW,2016-09-29,0,2016-2017,2016-09
GW,2016-10-03,0,2016-2017,2016-10
GW,2016-10-06,0,2016-2017,2016-10
GW,2016-10-10,0,2016-2017,2016-10
GW,2016-10-13,0,2016-2017,2016-10
GW,2016-10-17,0,2016-2017,2016-10
GW,2016-10-21,0,2016-2017,2016-10
GW,2016-10-31,0,2016-2017,2016-10
GW,2016-11-03,0,2016-2017,2016-11
GW,2016-11-07,0,2016-2017,2016-11
GW,2016-11-14,0,2016-2017,2016-11
GW,2016-11-17,0,2016-2017,2016-11
GW,2016-11-21,0,2016-2017,2016-11
GW,2016-12-01,0,2016-2017,2016-12
GW,2016-12-05,0,2016-2017,2016-12
GW,2016-12-08,0,2016-2017,2016-12
GW,2017-01-17,0,2016-2017,2017-01
GW,2017-01-23,0,2016-2017,2017-01
GW,2017-01-26,0,2016-2017,2017-01
GW,2017-01-30,0,2016-2017,2017-01
GW,2017-02-02,0,2016-2017,2017-02
GW,2017-02-06,0,2016-2017,2017-02
GW,2017-02-09,0,2016-2017,2017-02
GW,2017-02-13,0,2016-2017,2017-02
GW,2017-02-16,0,2016-2017,2017-02
GW,2017-02-21,0,2016-2017,2017-02
GW,2017-02-23,0,2016-2017,2017-02
GW,2017-03-02,0,2016-2017,2017-03
GW,2017-03-06,0,2016-2017,2017-03
GW,2017-03-09,0,2016-2017,2017-03
GW,2017-03-27,0,2016-2017,2017-03
GW,2017-04-03,0,2016-2017,2017-04
GW,2017-04-06,0,2016-2017,2017-04
GW,2017-04-10,0,2016-2017,2017-04
GW,2017-04-13,0,2016-2017,2017-04
GW,2017-04-17,0,2016-2017,2017-04
GW,2017-04-20,0,2016-2017,2017-04
GW,2017-04-24,0,2016-2017,2017-04
GW,2017-05-01,0,2016-2017,2017-05
GW,2017-05-04,0,2016-2017,2017-05
GW,2017-05-15,0,2016-2017,2017-05
GW,2017-05-22,0,2016-2017,2017-05
GW,2017-06-12,0,2016-2017,2017-06
GW,2017-08-28,0,2017-2018,2017-08
