school,date,count,school_year,month
York,2016-06-06,0,2015-2016,2016-06
York,2016-08-31,0,2016-2017,2016-08
York,2016-09-29,0,2016-2017,2016-09
York,2016-09-30,0,2016-2017,2016-09
York,2016-10-28,0,2016-2017,2016-10
York,2016-10-30,0,2016-2017,2016-10
York,2016-11-24,0,2016-2017,2016-11
York,2016-11-26,0,2016-2017,2016-11
York,2016-12-08,0,2016-2017,2016-12
York,2016-12-10,0,2016-2017,2016-12
York,2017-01-26,0,2016-2017,2017-01
York,2017-01-30,0,2016-2017,2017-01
York,2017-02-10,0,2016-2017,2017-02
York,2017-02-16,0,2016-2017,2017-02
York,2017-02-21,0,2016-2017,2017-02
York,2017-02-28,0,2016-2017,2017-02
York,2017-03-25,0,2016-2017,2017-03
York,2017-03-29,0,2016-2017,2017-03
York,2017-03-30,0,2016-2017,2017-03
York,2017-03-31,0,2016-2017,2017-03
York,2017-04-03,0,2016-2017,2017-04
York,2017-04-06,0,2016-2017,2017-04
York,2017-05-26,0,2016-2017,2017-05
York,2017-05-28,0,2016-2017,2017-05
York,2017-05-29,0,2016-2017,2017-05
York,2017-09-27,0,2017-2018,2017-09
York,2017-09-28,0,2017-2018,2017-09
York,2017-09-29,1,2017-2018,2017-09
York,2017-10-19,0,2017-2018,2017-10
York,2017-10-31,0,2017-2018,2017-10
York,2017-11-28,0,2017-2018,2017-11
York,2017-11-29,0,2017-2018,2017-11
York,2017-11-30,0,2017-2018,2017-11
York,2017-12-01,0,2017-2018,2017-12
York,2017-12-04,0,2017-2018,2017-12
York,2017-12-05,0,2017-2018,2017-12
York,2017-12-08,0,2017-2018,2017-12
York,2018-01-29,0,2017-2018,2018-01
York,2018-01-31,0,2017-2018,2018-01
York,2018-02-17,0,2017-2018,2018-02
York,2018-02-27,1,2017-2018,2018-02
York,2018-02-28,0,2017-2018,2018-02
York,2018-03-23,0,2017-2018,2018-03
York,2018-03-25,0,2017-2018,2018-03
York,2018-03-28,0,2017-2018,2018-03
York,2018-04-01,0,2017-2018,2018-04
York,2018-04-15,0,2017-2018,2018-04
York,2018-04-20,0,2017-2018,2018-04
