school,date,count,school_year,month
AU,2021-04-12,0,2020-2021,2021-04
AU,2021-04-13,0,2020-2021,2021-04
AU,2021-05-03,0,2020-2021,2021-05
AU,2021-05-09,0,2020-2021,2021-05
AU,2021-05-10,1,2020-2021,2021-05
AU,2021-05-11,0,2020-2021,2021-05
AU,2021-05-12,1,2020-2021,2021-05
AU,2021-05-13,0,2020-2021,2021-05
AU,2021-06-02,0,2020-2021,2021-06
AU,2021-06-07,0,2020-2021,2021-06
AU,2021-06-09,0,2020-2021,2021-06
AU,2021-06-10,0,2020-2021,2021-06
AU,2021-07-01,0,2020-2021,2021-07
AU,2021-07-02,0,2020-2021,2021-07
AU,2021-07-05,0,2020-2021,2021-07
AU,2021-07-06,0,2020-2021,2021-07
AU,2021-07-07,0,2020-2021,2021-07
AU,2021-07-08,0,2020-2021,2021-07
AU,2021-07-09,0,2020-2021,2021-07
AU,2021-07-13,0,2020-2021,2021-07
AU,2021-08-02,1,2021-2022,2021-08
AU,2021-08-03,0,2021-2022,2021-08
AU,2021-08-04,0,2021-2022,2021-08
AU,2021-08-05,0,2021-2022,2021-08
AU,2021-08-06,0,2021-2022,2021-08
AU,2021-08-08,0,2021-2022,2021-08
AU,2021-08-09,0,2021-2022,2021-08
AU,2021-08-10,0,2021-2022,2021-08
AU,2021-08-11,0,2021-2022,2021-08
AU,2021-08-12,0,2021-2022,2021-08
AU,2021-08-13,0,2021-2022,2021-08
AU,2021-09-06,0,2021-2022,2021-09
AU,2021-09-07,1,2021-2022,2021-09
AU,2021-09-08,1,2021-2022,2021-09
AU,2021-09-09,0,2021-2022,2021-09
AU,2021-09-10,0,2021-2022,2021-09
AU,2021-09-11,0,2021-2022,2021-09
AU,2021-09-13,1,2021-2022,2021-09
AU,2021-10-07,0,2021-2022,2021-10
AU,2021-10-08,1,2021-2022,2021-10
AU,2021-10-11,0,2021-2022,2021-10
AU,2021-10-12,0,2021-2022,2021-10
AU,2021-10-13,0,2021-2022,2021-10
AU,2021-11-08,0,2021-2022,2021-11
AU,2021-11-09,1,2021-2022,2021-11
AU,2021-11-10,0,2021-2022,2021-11
AU,2021-11-11,1,2021-2022,2021-11
AU,2021-11-12,0,2021-2022,2021-11
AU,2021-12-08,1,2021-2022,2021-12
AU,2021-12-09,0,2021-2022,2021-12
AU,2021-12-10,1,2021-2022,2021-12
AU,2021-12-13,0,2021-2022,2021-12
AU,2022-01-03,0,2021-2022,2022-01
AU,2022-01-04,0,2021-2022,2022-01
AU,2022-01-05,0,2021-2022,2022-01
AU,2022-01-06,0,2021-2022,2022-01
AU,2022-01-07,0,2021-2022,2022-01
AU,2022-01-10,1,2021-2022,2022-01
AU,2022-01-11,0,2021-2022,2022-01
AU,2022-01-12,1,2021-2022,2022-01
AU,2022-01-13,0,2021-2022,2022-01
AU,2022-02-08,0,2021-2022,2022-02
AU,2022-02-09,1,2021-2022,2022-02
AU,2022-02-10,0,2021-2022,2022-02
AU,2022-02-11,0,2021-2022,2022-02
AU,2022-03-02,0,2021-2022,2022-03
AU,2022-03-03,0,2021-2022,2022-03
AU,2022-03-04,0,2021-2022,2022-03
AU,2022-03-05,0,2021-2022,2022-03
AU,2022-04-08,0,2021-2022,2022-04
AU,2022-04-11,0,2021-2022,2022-04
AU,2022-04-12,0,2021-2022,2022-04
AU,2022-04-13,0,2021-2022,2022-04
AU,2022-06-01,0,2021-2022,2022-06
AU,2022-06-02,0,2021-2022,2022-06
AU,2022-06-03,0,2021-2022,2022-06
AU,2022-06-08,0,2021-2022,2022-06
AU,2022-06-09,0,2021-2022,2022-06
AU,2022-06-13,0,2021-2022,2022-06
AU,2022-07-01,0,2021-2022,2022-07
AU,2022-07-05,0,2021-2022,2022-07
AU,2022-07-06,0,2021-2022,2022-07
AU,2022-07-08,0,2021-2022,2022-07
AU,2022-07-11,0,2021-2022,2022-07
AU,2022-07-12,0,2021-2022,2022-07
AU,2022-07-13,0,2021-2022,2022-07
AU,2022-08-02,0,2022-2023,2022-08
AU,2022-08-03,0,2022-2023,2022-08
AU,2022-08-05,0,2022-2023,2022-08
AU,2022-08-09,0,2022-2023,2022-08
AU,2022-08-10,0,2022-2023,2022-08
AU,2022-08-11,1,2022-2023,2022-08
AU,2022-09-01,0,2022-2023,2022-09
AU,2022-09-02,0,2022-2023,2022-09
AU,2022-09-06,0,2022-2023,2022-09
AU,2022-09-07,0,2022-2023,2022-09
AU,2022-09-08,0,2022-2023,2022-09
AU,2022-09-09,0,2022-2023,2022-09
AU,2022-09-12,0,2022-2023,2022-09
AU,2022-09-13,1,2022-2023,2022-09
AU,2022-10-07,0,2022-2023,2022-10
AU,2022-10-10,0,2022-2023,2022-10
AU,2022-10-11,0,2022-2023,2022-10
AU,2022-10-12,0,2022-2023,2022-10
AU,2022-10-13,0,2022-2023,2022-10
AU,2022-11-03,0,2022-2023,2022-11
AU,2022-11-04,0,2022-2023,2022-11
AU,2022-11-07,0,2022-2023,2022-11
AU,2022-11-08,0,2022-2023,2022-11
AU,2022-11-09,0,2022-2023,2022-11
AU,2022-11-10,1,2022-2023,2022-11
AU,2022-11-11,0,2022-2023,2022-11
AU,2022-12-08,0,2022-2023,2022-12
AU,2022-12-09,1,2022-2023,2022-12
AU,2022-12-11,0,2022-2023,2022-12
AU,2022-12-12,0,2022-2023,2022-12
AU,2022-12-13,0,2022-2023,2022-12
AU,2023-01-05,0,2022-2023,2023-01
AU,2023-01-13,0,2022-2023,2023-01
AU,2023-02-03,0,2022-2023,2023-02
AU,2023-02-06,0,2022-2023,2023-02
AU,2023-02-07,0,2022-2023,2023-02
AU,2023-02-08,0,2022-2023,2023-02
AU,2023-02-09,0,2022-2023,2023-02
AU,2023-02-10,0,2022-2023,2023-02
AU,2023-02-13,0,2022-2023,2023-02
AU,2023-03-06,0,2022-2023,2023-03
AU,2023-03-07,0,2022-2023,2023-03
AU,2023-03-08,0,2022-2023,2023-03
AU,2023-03-09,1,2022-2023,2023-03
AU,2023-03-10,1,2022-2023,2023-03
AU,2023-04-07,0,2022-2023,2023-04
AU,2023-04-08,1,2022-2023,2023-04
AU,2023-04-10,0,2022-2023,2023-04
AU,2023-04-11,1,2022-2023,2023-04
AU,2023-04-12,0,2022-2023,2023-04
AU,2023-04-13,0,2022-2023,2023-04
AU,2023-05-03,1,2022-2023,2023-05
AU,2023-05-04,0,2022-2023,2023-05
AU,2023-05-05,0,2022-2023,2023-05
AU,2023-05-06,0,2022-2023,2023-05
