school,date,count,school_year,month
Georgetown,2011-03-01,1,2010-2011,2011-03
Georgetown,2011-03-02,1,2010-2011,2011-03
Georgetown,2011-03-03,1,2010-2011,2011-03
Georgetown,2011-03-04,1,2010-2011,2011-03
Georgetown,2011-03-05,1,2010-2011,2011-03
Georgetown,2011-03-06,1,2010-2011,2011-03
Georgetown,2011-03-14,1,2010-2011,2011-03
Georgetown,2011-03-16,1,2010-2011,2011-03
Georgetown,2011-03-18,1,2010-2011,2011-03
Georgetown,2011-03-19,1,2010-2011,2011-03
Georgetown,2011-03-20,1,2010-2011,2011-03
Georgetown,2011-03-22,1,2010-2011,2011-03
Georgetown,2011-03-24,1,2010-2011,2011-03
Georgetown,2011-03-25,1,2010-2011,2011-03
Georgetown,2011-03-26,1,2010-2011,2011-03
Georgetown,2011-03-27,1,2010-2011,2011-03
Georgetown,2011-03-29,1,2010-2011,2011-03
Georgetown,2011-03-30,1,2010-2011,2011-03
Georgetown,2011-03-31,1,2010-2011,2011-03
Georgetown,2011-04-01,1,2010-2011,2011-04
Georgetown,2011-04-02,1,2010-2011,2011-04
Georgetown,2011-04-05,1,2010-2011,2011-04
Georgetown,2011-04-07,1,2010-2011,2011-04
Georgetown,2011-04-10,1,2010-2011,2011-04
Georgetown,2011-04-11,1,2010-2011,2011-04
Georgetown,2011-04-15,1,2010-2011,2011-04
Georgetown,2011-04-19,1,2010-2011,2011-04
Georgetown,2011-04-20,1,2010-2011,2011-04
Georgetown,2011-04-21,1,2010-2011,2011-04
Georgetown,2011-04-25,1,2010-2011,2011-04
Georgetown,2011-04-27,1,2010-2011,2011-04
Georgetown,2011-04-29,1,2010-2011,2011-04
Georgetown,2011-04-30,1,2010-2011,2011-04
Georgetown,2011-05-03,1,2010-2011,2011-05
Georgetown,2011-05-04,1,2010-2011,2011-05
Georgetown,2011-05-05,1,2010-2011,2011-05
Georgetown,2011-05-06,1,2010-2011,2011-05
Georgetown,2011-05-07,1,2010-2011,2011-05
Georgetown,2011-05-13,1,2010-2011,2011-05
Georgetown,2011-05-16,1,2010-2011,2011-05
Georgetown,2011-05-17,1,2010-2011,2011-05
Georgetown,2011-05-18,1,2010-2011,2011-05
Georgetown,2011-05-19,1,2010-2011,2011-05
Georgetown,2011-05-22,1,2010-2011,2011-05
Georgetown,2011-05-25,1,2010-2011,2011-05
Georgetown,2011-05-31,1,2010-2011,2011-05
Georgetown,2011-06-02,1,2010-2011,2011-06
Georgetown,2011-06-03,1,2010-2011,2011-06
Georgetown,2011-06-10,1,2010-2011,2011-06
Georgetown,2011-06-13,1,2010-2011,2011-06
Georgetown,2011-06-14,1,2010-2011,2011-06
Georgetown,2011-06-20,1,2010-2011,2011-06
Georgetown,2011-06-21,1,2010-2011,2011-06
Georgetown,2011-06-25,1,2010-2011,2011-06
Georgetown,2011-07-11,1,2010-2011,2011-07
Georgetown,2011-07-16,1,2010-2011,2011-07
Georgetown,2011-07-18,1,2010-2011,2011-07
Georgetown,2011-07-19,1,2010-2011,2011-07
Georgetown,2011-07-20,1,2010-2011,2011-07
Georgetown,2011-07-21,1,2010-2011,2011-07
Georgetown,2011-08-10,1,2011-2012,2011-08
Georgetown,2011-08-12,1,2011-2012,2011-08
Georgetown,2011-08-13,1,2011-2012,2011-08
Georgetown,2011-08-17,1,2011-2012,2011-08
Georgetown,2011-08-22,1,2011-2012,2011-08
Georgetown,2011-08-23,1,2011-2012,2011-08
Georgetown,2011-08-24,1,2011-2012,2011-08
Georgetown,2011-08-25,1,2011-2012,2011-08
Georgetown,2011-08-26,1,2011-2012,2011-08
Georgetown,2011-08-27,1,2011-2012,2011-08
Georgetown,2011-08-28,1,2011-2012,2011-08
Georgetown,2011-08-29,1,2011-2012,2011-08
Georgetown,2011-08-30,1,2011-2012,2011-08
Georgetown,2011-08-31,1,2011-2012,2011-08
Georgetown,2011-09-02,1,2011-2012,2011-09
Georgetown,2011-09-07,1,2011-2012,2011-09
Georgetown,2011-09-09,1,2011-2012,2011-09
Georgetown,2011-09-13,1,2011-2012,2011-09
Georgetown,2011-09-14,1,2011-2012,2011-09
Georgetown,2011-09-16,1,2011-2012,2011-09
Georgetown,2011-09-17,1,2011-2012,2011-09
Georgetown,2011-09-18,1,2011-2012,2011-09
Georgetown,2011-09-20,1,2011-2012,2011-09
Georgetown,2011-09-21,1,2011-2012,2011-09
Georgetown,2011-09-23,1,2011-2012,2011-09
Georgetown,2011-09-26,1,2011-2012,2011-09
Georgetown,2011-09-27,1,2011-2012,2011-09
Georgetown,2011-09-28,1,2011-2012,2011-09
Georgetown,2011-09-30,1,2011-2012,2011-09
Georgetown,2011-10-03,1,2011-2012,2011-10
Georgetown,2011-10-04,1,2011-2012,2011-10
Georgetown,2011-10-07,1,2011-2012,2011-10
Georgetown,2011-10-08,1,2011-2012,2011-10
