,date,positive,negative,neutral
77,2012-01-30,0.25322896242141724,0.3631725311279297,0.36474889516830444
78,2012-02-06,0.25322896242141724,0.3631725311279297,0.36474889516830444
79,2012-02-13,0.25322896242141724,0.3631725311279297,0.36474889516830444
80,2012-02-20,0.25322896242141724,0.3631725311279297,0.36474889516830444
81,2012-02-27,0.25322896242141724,0.3631725311279297,0.36474889516830444
82,2012-03-05,0.25322896242141724,0.3631725311279297,0.36474889516830444
83,2012-03-26,0.25322896242141724,0.3631725311279297,0.36474889516830444
84,2012-04-02,0.25322896242141724,0.3631725311279297,0.36474889516830444
85,2012-04-09,0.25322896242141724,0.3631725311279297,0.36474889516830444
86,2012-04-16,0.25322896242141724,0.3631725311279297,0.36474889516830444
87,2012-04-23,0.25322896242141724,0.3631725311279297,0.36474889516830444
